pmid,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
30901811,Altered Promoter and G-Box Binding Factor for 1-Deoxy-d-Xylulose-5-Phosphate Synthase Gene Grown from Poa pratensis Seeds after Spaceflight,"Gan L, Chao Y, Su H, Ren Y, Yin S, Han L.",Int J Mol Sci. 2019 Mar 21;20(6):1398. doi: 10.3390/ijms20061398.,Gan L,Int J Mol Sci,2019,3/24/19,PMC6471272,,10.3390/ijms20061398
30944876,Genomic Characterization and Virulence Potential of Two Fusarium oxysporum Isolates Cultured from the International Space Station,"Urbaniak C, van Dam P, Zaborin A, Zaborina O, Gilbert JA, Torok T, Wang CCC, Venkateswaran K.",mSystems. 2019 Mar 19;4(2):e00345-18. doi: 10.1128/mSystems.00345-18. eCollection 2019 Mar-Apr.,Urbaniak C,mSystems,2019,4/5/19,PMC6426649,,10.1128/mSystems.00345-18
30941112,Biofilm Forming Antibiotic Resistant Gram-Positive Pathogens Isolated From Surfaces on the International Space Station,"Sobisch LY, Rogowski KM, Fuchs J, Schmieder W, Vaishampayan A, Oles P, Novikova N, Grohmann E.",Front Microbiol. 2019 Mar 19;10:543. doi: 10.3389/fmicb.2019.00543. eCollection 2019.,Sobisch LY,Front Microbiol,2019,4/4/19,PMC6433718,,10.3389/fmicb.2019.00543
30886891,Hip load capacity cut-points for Astronaut Skeletal Health NASA Finite Element Strength Task Group Recommendations,"Michalski AS, Amin S, Cheung AM, Cody DD, Keyak JH, Lang TF, Nicolella DP, Orwoll ES, Boyd SK, Sibonga JD.",NPJ Microgravity. 2019 Mar 14;5:6. doi: 10.1038/s41526-019-0066-3. eCollection 2019.,Michalski AS,NPJ Microgravity,2019,3/20/19,PMC6418107,,10.1038/s41526-019-0066-3
30871558,The molecular mechanisms driving physiological changes after long duration space flights revealed by quantitative analysis of human blood proteins,"Kashirina DN, Percy AJ, Pastushkova LK, Borchers CH, Kireev KS, Ivanisenko VA, Kononikhin AS, Nikolaev EN, Larina IM.",BMC Med Genomics. 2019 Mar 13;12(Suppl 2):45. doi: 10.1186/s12920-019-0490-y.,Kashirina DN,BMC Med Genomics,2019,3/16/19,PMC6416832,,10.1186/s12920-019-0490-y
30914962,"Combined Effects of Three High-Energy Charged Particle Beams Important for Space Flight on Brain, Behavioral and Cognitive Endpoints in B6D2F1 Female and Male Mice","Raber J, Yamazaki J, Torres ERS, Kirchoff N, Stagaman K, Sharpton T, Turker MS, Kronenberg A.",Front Physiol. 2019 Mar 12;10:179. doi: 10.3389/fphys.2019.00179. eCollection 2019.,Raber J,Front Physiol,2019,3/28/19,PMC6422905,,10.3389/fphys.2019.00179
30866818,Epigenomics in an extraterrestrial environment: organ-specific alteration of DNA methylation and gene expression elicited by spaceflight in Arabidopsis thaliana,"Zhou M, Sng NJ, LeFrois CE, Paul AL, Ferl RJ.",BMC Genomics. 2019 Mar 12;20(1):205. doi: 10.1186/s12864-019-5554-z.,Zhou M,BMC Genomics,2019,3/15/19,PMC6416986,,10.1186/s12864-019-5554-z
30899226,Introduction to the Frontiers Research Topic: Optimization of Exercise Countermeasures for Human Space Flight - Lessons From Terrestrial Physiology and Operational Considerations,"Scott JPR, Weber T, Green DA.",Front Physiol. 2019 Mar 7;10:173. doi: 10.3389/fphys.2019.00173. eCollection 2019.,Scott JPR,Front Physiol,2019,3/23/19,PMC6416179,,10.3389/fphys.2019.00173
30854420,The gravity dependence of pharmacodynamics: the integration of lidocaine into membranes in microgravity,"Kohn FPM, Hauslage J.",NPJ Microgravity. 2019 Mar 6;5:5. doi: 10.1038/s41526-019-0064-5. eCollection 2019.,Kohn FPM,NPJ Microgravity,2019,3/12/19,PMC6403312,,10.1038/s41526-019-0064-5
30836973,Urine proteome changes associated with autonomic regulation of heart rate in cosmonauts,"Pastushkova LH, Rusanov VB, Goncharova AG, Brzhozovskiy AG, Kononikhin AS, Chernikova AG, Kashirina DN, Nosovsky AM, Baevsky RM, Nikolaev EN, Larina IM.",BMC Syst Biol. 2019 Mar 5;13(Suppl 1):17. doi: 10.1186/s12918-019-0688-9.,Pastushkova LH,BMC Syst Biol,2019,3/7/19,PMC6399814,,10.1186/s12918-019-0688-9
30397970,Effects of simulated microgravity on the expression profiles of RNA during osteogenic differentiation of human bone marrow mesenchymal stem cells,"Li L, Zhang C, Chen JL, Hong FF, Chen P, Wang JF.",Cell Prolif. 2019 Mar;52(2):e12539. doi: 10.1111/cpr.12539. Epub 2018 Nov 5.,Li L,Cell Prolif,2019,11/7/18,PMC6496301,,10.1111/cpr.12539
30804413,Long-duration spaceflight adversely affects post-landing operator proficiency,"Moore ST, Dilda V, Morris TR, Yungher DA, MacDougall HG, Wood SJ.",Sci Rep. 2019 Feb 25;9(1):2677. doi: 10.1038/s41598-019-39058-9.,Moore ST,Sci Rep,2019,2/27/19,PMC6389907,,10.1038/s41598-019-39058-9
30873038,Stress Related Shift Toward Inflammaging in Cosmonauts After Long-Duration Space Flight,"Buchheim JI, Matzel S, Rykova M, Vassilieva G, Ponomarev S, Nichiporuk I, Hörl M, Moser D, Biere K, Feuerecker M, Schelling G, Thieme D, Kaufmann I, Thiel M, Choukèr A.",Front Physiol. 2019 Feb 19;10:85. doi: 10.3389/fphys.2019.00085. eCollection 2019.,Buchheim JI,Front Physiol,2019,3/16/19,PMC6401618,,10.3389/fphys.2019.00085
30793021,Articular cartilage and sternal fibrocartilage respond differently to extended microgravity,"Fitzgerald J, Endicott J, Hansen U, Janowitz C.",NPJ Microgravity. 2019 Feb 18;5:3. doi: 10.1038/s41526-019-0063-6. eCollection 2019.,Fitzgerald J,NPJ Microgravity,2019,2/23/19,PMC6379395,,10.1038/s41526-019-0063-6
30759113,Hopping in hypogravity-A rationale for a plyometric exercise countermeasure in planetary exploration missions,"Weber T, Green DA, Attias J, Sies W, Frechette A, Braunstein B, Rittweger J.",PLoS One. 2019 Feb 13;14(2):e0211263. doi: 10.1371/journal.pone.0211263. eCollection 2019.,Weber T,PLoS One,2019,2/14/19,PMC6373893,,10.1371/journal.pone.0211263
30743987,Transcriptomic Analysis of Planarians under Simulated Microgravity or 8 g Demonstrates That Alteration of Gravity Induces Genomic and Cellular Alterations That Could Facilitate Tumoral Transformation,"de Sousa N, Rodriguez-Esteban G, Colagè I, D'Ambrosio P, van Loon JJWA, Saló E, Adell T, Auletta G.",Int J Mol Sci. 2019 Feb 8;20(3):720. doi: 10.3390/ijms20030720.,de Sousa N,Int J Mol Sci,2019,2/13/19,PMC6386889,,10.3390/ijms20030720
30792698,Herpes Virus Reactivation in Astronauts During Spaceflight and Its Application on Earth,"Rooney BV, Crucian BE, Pierson DL, Laudenslager ML, Mehta SK.",Front Microbiol. 2019 Feb 7;10:16. doi: 10.3389/fmicb.2019.00016. eCollection 2019.,Rooney BV,Front Microbiol,2019,2/23/19,PMC6374706,,10.3389/fmicb.2019.00016
30742496,Limits of Life and the Habitability of Mars: The ESA Space Experiment BIOMEX on the ISS,"de Vera JP, Alawi M, Backhaus T, Baqué M, Billi D, Böttger U, Berger T, Bohmeier M, Cockell C, Demets R, de la Torre Noetzel R, Edwards H, Elsaesser A, Fagliarone C, Fiedler A, Foing B, Foucher F, Fritz J, Hanke F, Herzog T, Horneck G, Hübers HW, Huwe B, Joshi J, Kozyrovska N, Kruchten M, Lasch P, Lee N, Leuko S, Leya T, Lorek A, Martínez-Frías J, Meessen J, Moritz S, Moeller R, Olsson-Francis K, Onofri S, Ott S, Pacelli C, Podolich O, Rabbow E, Reitz G, Rettberg P, Reva O, Rothschild L, Sancho LG, Schulze-Makuch D, Selbmann L, Serrano P, Szewzyk U, Verseux C, Wadsworth J, Wagner D, Westall F, Wolter D, Zucconi L.",Astrobiology. 2019 Feb;19(2):145-157. doi: 10.1089/ast.2018.1897.,de Vera JP,Astrobiology,2019,2/12/19,PMC6383581,,10.1089/ast.2018.1897
30705745,A member of the CONSTANS-Like protein family is a putative regulator of reactive oxygen species homeostasis and spaceflight physiological adaptation,"Sng NJ, Kolaczkowski B, Ferl RJ, Paul AL.",AoB Plants. 2018 Dec 15;11(1):ply075. doi: 10.1093/aobpla/ply075. eCollection 2019 Feb.,Sng NJ,AoB Plants,2018,2/2/19,PMC6348315,,10.1093/aobpla/ply075
30680015,Influence of microgravity-induced intervertebral disc degeneration of rats on expression levels of p53/p16 and proinflammatory factors,"Li Y, Cao L, Li J, Sun Z, Liu C, Liang H, Wang D, Tian J.",Exp Ther Med. 2019 Feb;17(2):1367-1373. doi: 10.3892/etm.2018.7085. Epub 2018 Dec 12.,Li Y,Exp Ther Med,2019,1/26/19,PMC6327631,,10.3892/etm.2018.7085
30740059,Application of Blood Flow Restriction to Optimize Exercise Countermeasures for Human Space Flight,"Behringer M, Willberg C.",Front Physiol. 2019 Jan 25;10:33. doi: 10.3389/fphys.2019.00033. eCollection 2019.,Behringer M,Front Physiol,2019,2/12/19,PMC6355682,,10.3389/fphys.2019.00033
30658467,HSFA2 Functions in the Physiological Adaptation of Undifferentiated Plant Cells to Spaceflight,"Zupanska AK, LeFrois C, Ferl RJ, Paul AL.",Int J Mol Sci. 2019 Jan 17;20(2):390. doi: 10.3390/ijms20020390.,Zupanska AK,Int J Mol Sci,2019,1/20/19,PMC6359015,,10.3390/ijms20020390
30647159,Evaluation of Acquired Antibiotic Resistance in Escherichia coli Exposed to Long-Term Low-Shear Modeled Microgravity and Background Antibiotic Exposure,"Tirumalai MR, Karouia F, Tran Q, Stepanov VG, Bruce RJ, Ott CM, Pierson DL, Fox GE.",mBio. 2019 Jan 15;10(1):e02637-18. doi: 10.1128/mBio.02637-18.,Tirumalai MR,mBio,2019,1/17/19,PMC6336426,,10.1128/mBio.02637-18
30687129,Skeletal Muscle Atrophy in Simulated Microgravity Might Be Triggered by Immune-Related microRNAs,"Teodori L, Costa A, Campanella L, Albertini MC.",Front Physiol. 2019 Jan 10;9:1926. doi: 10.3389/fphys.2018.01926. eCollection 2018.,Teodori L,Front Physiol,2019,1/29/19,PMC6335973,,10.3389/fphys.2018.01926
30637341,"Pangenomic Approach To Understanding Microbial Adaptations within a Model Built Environment, the International Space Station, Relative to Human Hosts and Soil","Blaustein RA, McFarland AG, Ben Maamar S, Lopez A, Castro-Wallace S, Hartmann EM.",mSystems. 2019 Jan 8;4(1):e00281-18. doi: 10.1128/mSystems.00281-18. eCollection 2019 Jan-Feb.,Blaustein RA,mSystems,2019,1/15/19,PMC6325168,,10.1128/mSystems.00281-18
30623021,Comparison of Bacillus subtilis transcriptome profiles from two separate missions to the International Space Station,"Morrison MD, Fajardo-Cavazos P, Nicholson WL.",NPJ Microgravity. 2019 Jan 7;5:1. doi: 10.1038/s41526-018-0061-0. eCollection 2019.,Morrison MD,NPJ Microgravity,2019,1/10/19,PMC6323116,,10.1038/s41526-018-0061-0
31306145,Changes in gain of horizontal vestibulo-ocular reflex during spaceflight,"Clément G, Wood SJ, Paloski WH, Reschke MF.",J Vestib Res. 2019;29(5):241-251. doi: 10.3233/VES-190670.,Clément G,J Vestib Res,2019,7/16/19,PMC9249294,,10.3233/VES-190670
30483791,Differential expression profiles of long non‑coding RNAs during the mouse pronuclear stage under normal gravity and simulated microgravity,"Feng M, Dang N, Bai Y, Wei H, Meng L, Wang K, Zhao Z, Chen Y, Gao F, Chen Z, Li L, Zhang S.",Mol Med Rep. 2019 Jan;19(1):155-164. doi: 10.3892/mmr.2018.9675. Epub 2018 Nov 20.,Feng M,Mol Med Rep,2019,11/29/18,PMC6297735,,10.3892/mmr.2018.9675
30583489,Increased Chromosome Aberrations in Cells Exposed Simultaneously to Simulated Microgravity and Radiation,"Hada M, Ikeda H, Rhone JR, Beitman AJ, Plante I, Souda H, Yoshida Y, Held KD, Fujiwara K, Saganti PB, Takahashi A.",Int J Mol Sci. 2018 Dec 22;20(1):43. doi: 10.3390/ijms20010043.,Hada M,Int J Mol Sci,2018,12/26/18,PMC6337712,,10.3390/ijms20010043
30619237,Novel Antibiotic Testing Approaches Reveal Reduced Antibiotic Efficacy Against Shiga Toxin-Producing Escherichia coli O157:H7 Under Simulated Microgravity,"Kim HW, Rhee MS.",Front Microbiol. 2018 Dec 21;9:3214. doi: 10.3389/fmicb.2018.03214. eCollection 2018.,Kim HW,Front Microbiol,2018,1/9/19,PMC6308135,,10.3389/fmicb.2018.03214
30577490,Proteomic Analysis of Mouse Brain Subjected to Spaceflight,"Mao XW, Sandberg LB, Gridley DS, Herrmann EC, Zhang G, Raghavan R, Zubarev RA, Zhang B, Stodieck LS, Ferguson VL, Bateman TA, Pecaut MJ.",Int J Mol Sci. 2018 Dec 20;20(1):7. doi: 10.3390/ijms20010007.,Mao XW,Int J Mol Sci,2018,12/23/18,PMC6337482,,10.3390/ijms20010007
30618848,Vibrotactile Feedback Improves Manual Control of Tilt After Spaceflight,"Clément G, Reschke MF, Wood SJ.",Front Physiol. 2018 Dec 19;9:1850. doi: 10.3389/fphys.2018.01850. eCollection 2018.,Clément G,Front Physiol,2018,1/9/19,PMC6305736,,10.3389/fphys.2018.01850
30588486,Transcriptional profiling of the mutualistic bacterium Vibrio fischeri and an hfq mutant under modeled microgravity,"Duscher AA, Conesa A, Bishop M, Vroom MM, Zubizarreta SD, Foster JS.",NPJ Microgravity. 2018 Dec 18;4:25. doi: 10.1038/s41526-018-0060-1. eCollection 2018.,Duscher AA,NPJ Microgravity,2018,12/28/18,PMC6299092,,10.1038/s41526-018-0060-1
30567358,Effects of Space Flight on Mouse Liver versus Kidney: Gene Pathway Analyses,"Hammond TG, Allen PL, Birdsall HH.",Int J Mol Sci. 2018 Dec 18;19(12):4106. doi: 10.3390/ijms19124106.,Hammond TG,Int J Mol Sci,2018,12/21/18,PMC6321533,,10.3390/ijms19124106
30545079,Microgravity Affects Thyroid Cancer Cells during the TEXUS-53 Mission Stronger than Hypergravity,"Kopp S, Krüger M, Bauer J, Wehland M, Corydon TJ, Sahana J, Nassef MZ, Melnik D, Bauer TJ, Schulz H, Schütte A, Schmitz B, Oltmann H, Feldmann S, Infanger M, Grimm D.",Int J Mol Sci. 2018 Dec 12;19(12):4001. doi: 10.3390/ijms19124001.,Kopp S,Int J Mol Sci,2018,12/15/18,PMC6321223,,10.3390/ijms19124001
30627557,Molecular Cytogenetics of Pisum sativum L. Grown under Spaceflight-Related Stress,"Yurkevich OY, Samatadze TE, Levinskikh MA, Zoshchuk SA, Signalova OB, Surzhikov SA, Sychev VN, Amosova AV, Muravenko OV.",Biomed Res Int. 2018 Dec 6;2018:4549294. doi: 10.1155/2018/4549294. eCollection 2018.,Yurkevich OY,Biomed Res Int,2018,1/11/19,PMC6304655,,10.1155/2018/4549294
30534586,"IL-6 and the dysregulation of immune, bone, muscle, and metabolic homeostasis during spaceflight",Smith JK.,NPJ Microgravity. 2018 Dec 4;4:24. doi: 10.1038/s41526-018-0057-9. eCollection 2018.,Smith JK,NPJ Microgravity,2018,12/12/18,PMC6279793,,10.1038/s41526-018-0057-9
30443046,Dismantling Knowledge Boundaries at NASA: The Critical Role of Professional Identity in Open Innovation,Lifshitz-Assaf H.,Adm Sci Q. 2018 Dec;63(4):746-782. doi: 10.1177/0001839217747876. Epub 2017 Dec 14.,Lifshitz-Assaf H,Adm Sci Q,2018,11/17/18,PMC6201168,,10.1177/0001839217747876
29672134,Metabolism and Biodegradation of Spacecraft Cleaning Reagents by Strains of Spacecraft-Associated Acinetobacter,"Mogul R, Barding GA Jr, Lalla S, Lee S, Madrid S, Baki R, Ahmed M, Brasali H, Cepeda I, Gornick T, Gunadi S, Hearn N, Jain C, Kim EJ, Nguyen T, Nguyen VB, Oei A, Perkins N, Rodriguez J, Rodriguez V, Savla G, Schmitz M, Tedjakesuma N, Walker J.",Astrobiology. 2018 Dec;18(12):1517-1527. doi: 10.1089/ast.2017.1814. Epub 2018 Apr 19.,Mogul R,Astrobiology,2018,4/20/18,PMC6276816,,10.1089/ast.2017.1814
30538640,Critical Role of Somatosensation in Postural Control Following Spaceflight: Vestibularly Deficient Astronauts Are Not Able to Maintain Upright Stance During Compromised Somatosensation,"Ozdemir RA, Goel R, Reschke MF, Wood SJ, Paloski WH.",Front Physiol. 2018 Nov 27;9:1680. doi: 10.3389/fphys.2018.01680. eCollection 2018.,Ozdemir RA,Front Physiol,2018,12/13/18,PMC6277541,,10.3389/fphys.2018.01680
30466389,Multi-drug resistant Enterobacter bugandensis species isolated from the International Space Station and comparative genomic analyses with human pathogenic strains,"Singh NK, Bezdan D, Checinska Sielaff A, Wheeler K, Mason CE, Venkateswaran K.",BMC Microbiol. 2018 Nov 23;18(1):175. doi: 10.1186/s12866-018-1325-2.,Singh NK,BMC Microbiol,2018,11/24/18,PMC6251167,,10.1186/s12866-018-1325-2
30473943,Comparing RNA-Seq and microarray gene expression data in two zones of the Arabidopsis root apex relevant to spaceflight,"Krishnamurthy A, Ferl RJ, Paul AL.",Appl Plant Sci. 2018 Nov 14;6(11):e01197. doi: 10.1002/aps3.1197. eCollection 2018 Nov.,Krishnamurthy A,Appl Plant Sci,2018,11/27/18,PMC6240453,,10.1002/aps3.1197
30427865,Gravitational stress during parabolic flights reduces the number of circulating innate and adaptive leukocyte subsets in human blood,"Stervbo U, Roch T, Kornprobst T, Sawitzki B, Grütz G, Wilhelm A, Lacombe F, Allou K, Kaymer M, Pacheco A, Vigne J, Westhoff TH, Seibert FS, Babel N.",PLoS One. 2018 Nov 14;13(11):e0206272. doi: 10.1371/journal.pone.0206272. eCollection 2018.,Stervbo U,PLoS One,2018,11/15/18,PMC6235284,,10.1371/journal.pone.0206272
30424821,Succession and persistence of microbial communities and antimicrobial resistance genes associated with International Space Station environmental surfaces,"Singh NK, Wood JM, Karouia F, Venkateswaran K.",Microbiome. 2018 Nov 13;6(1):204. doi: 10.1186/s40168-018-0585-2.,Singh NK,Microbiome,2018,11/15/18,PMC6234677,,10.1186/s40168-018-0585-2
30129781,Functional Properties of Amino Acid Side Chains as Biomarkers of Extraterrestrial Life,Georgiou CD.,Astrobiology. 2018 Nov;18(11):1479-1496. doi: 10.1089/ast.2018.1868. Epub 2018 Aug 21.,Georgiou CD,Astrobiology,2018,8/22/18,PMC6211371,,10.1089/ast.2018.1868
30379894,Gene expression studies using a miniaturized thermal cycler system on board the International Space Station,"Montague TG, Almansoori A, Gleason EJ, Copeland DS, Foley K, Kraves S, Alvarez Saavedra E.",PLoS One. 2018 Oct 31;13(10):e0205852. doi: 10.1371/journal.pone.0205852. eCollection 2018.,Montague TG,PLoS One,2018,11/1/18,PMC6209215,,10.1371/journal.pone.0205852
30425628,Expedition Cognition: A Review and Prospective of Subterranean Neuroscience With Spaceflight Applications,"Mogilever NB, Zuccarelli L, Burles F, Iaria G, Strapazzon G, Bessone L, Coffey EBJ.",Front Hum Neurosci. 2018 Oct 30;12:407. doi: 10.3389/fnhum.2018.00407. eCollection 2018.,Mogilever NB,Front Hum Neurosci,2018,11/15/18,PMC6218582,,10.3389/fnhum.2018.00407
30345347,Simulated microgravity and the antagonistic influence of strigolactone on plant nutrient uptake in low nutrient conditions,"Liu G, Bollier D, Gübeli C, Peter N, Arnold P, Egli M, Borghi L.",NPJ Microgravity. 2018 Oct 17;4:20. doi: 10.1038/s41526-018-0054-z. eCollection 2018.,Liu G,NPJ Microgravity,2018,10/23/18,PMC6193021,,10.1038/s41526-018-0054-z
30369879,Simulated Microgravity Altered the Metabolism of Loureirin B and the Expression of Major Cytochrome P450 in Liver of Rats,"Chen B, Guo J, Wang S, Kang L, Deng Y, Li Y.",Front Pharmacol. 2018 Oct 12;9:1130. doi: 10.3389/fphar.2018.01130. eCollection 2018.,Chen B,Front Pharmacol,2018,10/30/18,PMC6194197,,10.3389/fphar.2018.01130
30333762,Critical Flicker Fusion Frequency: A Marker of Cerebral Arousal During Modified Gravitational Conditions Related to Parabolic Flights,"Balestra C, Machado ML, Theunissen S, Balestra A, Cialoni D, Clot C, Besnard S, Kammacher L, Delzenne J, Germonpré P, Lafère P.",Front Physiol. 2018 Oct 2;9:1403. doi: 10.3389/fphys.2018.01403. eCollection 2018.,Balestra C,Front Physiol,2018,10/19/18,PMC6175980,,10.3389/fphys.2018.01403
30302393,The effect of mild decrement in plasma volume simulating short-duration spaceflight on intracranial pressure,"Kurazumi T, Ogawa Y, Morisaki H, Iwasaki KI.",NPJ Microgravity. 2018 Oct 2;4:19. doi: 10.1038/s41526-018-0053-0. eCollection 2018.,Kurazumi T,NPJ Microgravity,2018,10/11/18,PMC6168493,,10.1038/s41526-018-0053-0
30279524,Microgravity induces autophagy via mitochondrial dysfunction in human Hodgkin's lymphoma cells,"Jeong AJ, Kim YJ, Lim MH, Lee H, Noh K, Kim BH, Chung JW, Cho CH, Kim S, Ye SK.",Sci Rep. 2018 Oct 2;8(1):14646. doi: 10.1038/s41598-018-32965-3.,Jeong AJ,Sci Rep,2018,10/4/18,PMC6168562,,10.1038/s41598-018-32965-3
30258082,"Meta-analysis of data from spaceflight transcriptome experiments does not support the idea of a common bacterial ""spaceflight response""","Morrison MD, Nicholson WL.",Sci Rep. 2018 Sep 26;8(1):14403. doi: 10.1038/s41598-018-32818-z.,Morrison MD,Sci Rep,2018,9/28/18,PMC6158273,,10.1038/s41598-018-32818-z
30250055,Effectiveness of endothelial progenitor cell culture under microgravity for improved angiogenic potential,"Hagiwara H, Higashibata A, Ogawa S, Kanazawa S, Mizuno H, Tanaka R.",Sci Rep. 2018 Sep 24;8(1):14239. doi: 10.1038/s41598-018-32073-2.,Hagiwara H,Sci Rep,2018,9/26/18,PMC6155294,,10.1038/s41598-018-32073-2
30246146,Characterization of Aspergillus niger Isolated from the International Space Station,"Romsdahl J, Blachowicz A, Chiang AJ, Singh N, Stajich JE, Kalkum M, Venkateswaran K, Wang CCC.",mSystems. 2018 Sep 18;3(5):e00112-18. doi: 10.1128/mSystems.00112-18. eCollection 2018 Sep-Oct.,Romsdahl J,mSystems,2018,9/25/18,PMC6143729,,10.1128/mSystems.00112-18
